        31          5      11296.0        169.0       9798.0        186.0          1.0 
        31          6      11296.0        169.0      10172.0        182.0          1.0 
        31          7      11296.0        169.0      10545.0        177.0          1.0 
        31          8      11296.0        169.0      10922.0        173.0          1.0 
        31          9      11296.0        169.0      11671.0        165.0          1.0 
        32          1      11671.0        165.0       8673.0        198.0          1.0 
        32          2      11671.0        165.0       9048.0        194.0          1.0 
        32          3      11671.0        165.0       9423.0        190.0          1.0 
        32          4      11671.0        165.0       9798.0        186.0          1.0 
        32          5      11671.0        165.0      10172.0        182.0          1.0 
        32          6      11671.0        165.0      10545.0        177.0          1.0 
        32          7      11671.0        165.0      10922.0        173.0          1.0 
        32          8      11671.0        165.0      11296.0        169.0          1.0 
